Train No,Train Name,SEQ,Station Code,Station Name,Arrival time,Departure Time,Distance,Source Station,Source Station Name,Destination Station,Destination Station Name
1302,MAJN-PUNE WE,17,PUNE,PUNE JN.,13:10:00,13:10:00,973,MAJN,MANGALORE JN,PUNE,PUNE JN.
1705,BDTS-JBP SF,1,BDTS,BANDRA TERMI,00:15:00,00:15:00,0,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,2,BVI,BORIVLI,00:45:00,00:48:00,18,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,3,VAPI,VAPI,02:40:00,02:42:00,158,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,4,ST,SURAT,04:25:00,04:28:00,251,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,5,BRC,VADODARA JN.,06:10:00,06:20:00,380,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,6,RTM,RATLAM JN,10:00:00,10:10:00,642,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,7,UJN,UJJAIN JN,11:50:00,12:00:00,741,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,8,BIH,BAIRAGARH,14:50:00,14:52:00,914,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,9,BPL,BHOPAL,15:15:00,15:20:00,925,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,10,HBD,HOSHANGABAD,16:30:00,16:32:00,998,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,11,ET,ITARSI,16:50:00,17:05:00,1016,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,12,PPI,PIPARIYA,17:48:00,17:50:00,1084,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,13,NU,NARSINGHPUR,19:28:00,19:30:00,1177,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1705,BDTS-JBP SF,14,JBP,JABALPUR,21:40:00,21:40:00,1261,BDTS,BANDRA TERMINUS,JBP,JABALPUR
1706,JBP-BDTS SF,1,JBP,JABALPUR,14:20:00,14:20:00,0,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,2,NU,NARSINGHPUR,15:38:00,15:40:00,84,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,3,PPI,PIPARIYA,16:38:00,16:40:00,177,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,4,ET,ITARSI,18:10:00,18:25:00,245,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,5,HBD,HOSHANGABAD,18:50:00,18:52:00,262,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,6,BPL,BHOPAL,20:25:00,20:35:00,336,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,7,BIH,BAIRAGARH,20:50:00,20:52:00,347,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,8,UJN,UJJAIN JN,23:25:00,23:35:00,520,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,9,RTM,RATLAM JN,01:15:00,01:25:00,619,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,10,BRC,VADODARA JN.,04:45:00,04:55:00,882,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,11,ST,SURAT,06:40:00,06:45:00,1011,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,12,VAPI,VAPI,08:02:00,08:04:00,1103,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,13,BVI,BORIVLI,10:25:00,10:27:00,1243,JBP,JABALPUR,BDTS,BANDRA TERMINUS
1706,JBP-BDTS SF,14,BDTS,BANDRA TERMI,11:15:00,11:15:00,1262,JBP,JABALPUR,BDTS,BANDRA TERMINUS
2025,CSMT-KRMI SF,1,CSMT,CST-MUMBAI,05:00:00,05:00:00,0,CSMT,CST-MUMBAI,KRMI,KARMALI
2025,CSMT-KRMI SF,2,DR,DADAR,05:08:00,05:10:00,8,CSMT,CST-MUMBAI,KRMI,KARMALI
2025,CSMT-KRMI SF,3,TNA,THANE,05:33:00,05:35:00,33,CSMT,CST-MUMBAI,KRMI,KARMALI
2025,CSMT-KRMI SF,4,PNVL,PANVEL,06:13:00,06:15:00,70,CSMT,CST-MUMBAI,KRMI,KARMALI
2025,CSMT-KRMI SF,5,RN,RATNAGIRI,10:15:00,10:20:00,356,CSMT,CST-MUMBAI,KRMI,KARMALI
2025,CSMT-KRMI SF,6,KUDL,KUDAL,12:04:00,12:06:00,508,CSMT,CST-MUMBAI,KRMI,KARMALI
2025,CSMT-KRMI SF,7,KRMI,KARMALI,13:20:00,13:20:00,579,CSMT,CST-MUMBAI,KRMI,KARMALI
2026,KRMI-CSMT SF,1,KRMI,KARMALI,14:30:00,14:30:00,0,KRMI,KARMALI,CSMT,CST-MUMBAI
2026,KRMI-CSMT SF,2,KUDL,KUDAL,15:26:00,15:28:00,70,KRMI,KARMALI,CSMT,CST-MUMBAI
2026,KRMI-CSMT SF,3,RN,RATNAGIRI,17:15:00,17:20:00,210,KRMI,KARMALI,CSMT,CST-MUMBAI
2026,KRMI-CSMT SF,4,PNVL,PANVEL,21:33:00,21:35:00,498,KRMI,KARMALI,CSMT,CST-MUMBAI
2026,KRMI-CSMT SF,5,TNA,THANE,22:17:00,22:19:00,536,KRMI,KARMALI,CSMT,CST-MUMBAI
2026,KRMI-CSMT SF,6,DR,DADAR,22:38:00,22:40:00,560,KRMI,KARMALI,CSMT,CST-MUMBAI
2026,KRMI-CSMT SF,7,CSMT,CST-MUMBAI,23:00:00,23:00:00,569,KRMI,KARMALI,CSMT,CST-MUMBAI
2821,PUNE-SRC AC,1,PUNE,PUNE JN.,10:30:00,10:30:00,0,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,2,PNVL,PANVEL,13:00:00,13:05:00,120,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,3,KYN,KALYAN JN,14:00:00,14:02:00,154,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,4,BSL,BHUSAVAL JN.,19:30:00,19:40:00,545,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,5,NGP,NAGPUR JN.(C,01:20:00,01:30:00,943,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,6,DURG,DURG,04:51:00,04:53:00,1207,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,7,R,RAIPUR JN.,05:25:00,05:30:00,1244,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,8,BSP,BILASPUR JN.,07:20:00,07:30:00,1352,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,9,JSG,JHARSUGUDA J,10:20:00,10:22:00,1558,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,10,ROU,ROURKELA,11:35:00,11:50:00,1659,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,11,CKP,CHAKARADHARP,13:10:00,13:15:00,1758,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,12,TATA,TATANAGAR JN,14:15:00,14:20:00,1820,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,13,KGP,KHARAGPUR,16:00:00,16:05:00,1958,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2821,PUNE-SRC AC,14,SRC,SANTRAGACHI,18:15:00,18:15:00,2066,PUNE,PUNE JN.,SRC,SANTRAGACHI JN.
2822,SRC-PUNE  AC,1,SRC,SANTRAGACHI,18:30:00,18:30:00,0,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,2,KGP,KHARAGPUR,20:15:00,20:20:00,109,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,3,TATA,TATANAGAR JN,22:00:00,22:05:00,246,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,4,CKP,CHAKARADHARP,22:50:00,22:55:00,309,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,5,ROU,ROURKELA,00:13:00,00:28:00,406,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,6,JSG,JHARSUGUDA J,01:58:00,02:00:00,507,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,7,BSP,BILASPUR JN.,04:50:00,05:00:00,713,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,8,R,RAIPUR JN.,06:25:00,06:30:00,822,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,9,DURG,DURG,07:18:00,07:20:00,865,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,10,NGP,NAGPUR JN.(C,11:15:00,11:25:00,1129,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,11,BSL,BHUSAVAL JN.,16:30:00,16:40:00,1527,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,12,KYN,KALYAN JN,22:40:00,22:42:00,1918,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,13,PNVL,PANVEL,23:35:00,23:40:00,1953,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
2822,SRC-PUNE  AC,14,PUNE,PUNE JN.,02:45:00,02:45:00,2073,SRC,SANTRAGACHI JN.,PUNE,PUNE JN.
4419,MAO-NZM WINT,1,MAO,MADGOAN JN.,10:40:00,10:40:00,0,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,2,THVM,THIVIM,11:28:00,11:30:00,51,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,3,KUDL,KUDAL,13:12:00,13:14:00,104,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,4,RN,RATNAGIRI,15:00:00,15:05:00,244,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,5,CHI,CHIPLUN,16:16:00,16:18:00,322,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,6,ROHA,ROHA,18:35:00,18:40:00,455,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,7,PNVL,PANVEL,19:50:00,19:55:00,532,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,8,BSR,VASAI ROAD,21:15:00,21:20:00,598,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,9,ST,SURAT,00:13:00,00:15:00,813,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,10,BRC,VADODARA JN.,02:03:00,02:21:00,941,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,11,RTM,RATLAM JN,06:35:00,06:40:00,1203,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,12,KOTA,KOTA,10:10:00,10:20:00,1469,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4419,MAO-NZM WINT,13,NZM,HAZRAT NIZAM,16:55:00,16:55:00,1916,MAO,MADGOAN JN.,NZM,HAZRAT NIZAMUDDIN JN
4420,NZM-MAO WINT,1,NZM,HAZRAT NIZAM,15:35:00,15:35:00,0,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,2,KOTA,KOTA,20:10:00,20:15:00,450,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,3,RTM,RATLAM JN,23:20:00,23:25:00,715,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,4,BRC,VADODARA JN.,02:57:00,03:07:00,978,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,5,ST,SURAT,04:45:00,04:50:00,1106,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,6,BSR,VASAI ROAD,06:40:00,06:45:00,1321,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,7,PNVL,PANVEL,08:05:00,08:10:00,1387,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,8,ROHA,ROHA,10:35:00,10:40:00,1464,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,9,CHI,CHIPLUN,12:28:00,12:30:00,1597,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,10,RN,RATNAGIRI,14:00:00,14:05:00,1673,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,11,KUDL,KUDAL,16:38:00,16:40:00,1825,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,12,THVM,THIVIM,17:24:00,17:26:00,1878,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
4420,NZM-MAO WINT,13,MAO,MADGOAN JN.,19:40:00,19:40:00,1924,NZM,HAZRAT NIZAMUDDIN JN,MAO,MADGOAN JN.
6412,DSJ-PAY EZHI,1,DSJ,DELHI-SAFDAR,00:00:00,11:10:00,0,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,2,MTJ,MATHURA JN.,13:50:00,13:55:00,134,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,3,AGC,AGRA CANTT,14:44:00,14:59:00,188,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,4,GWL,GWALIOR JN,18:30:00,18:35:00,295,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,5,JHS,JHANSI JN,22:10:00,22:20:00,392,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,6,BPL,BHOPAL,04:05:00,04:15:00,681,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,7,ET,ITARSI,06:55:00,07:05:00,773,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,8,KNW,KHANDWA JN.,10:10:00,10:15:00,957,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,9,BSL,BHUSAVAL JN.,12:30:00,12:40:00,1080,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,10,MMR,MANMAD JN.,15:00:00,15:05:00,1264,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,11,NK,NASIK ROAD,16:00:00,16:05:00,1337,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,12,IGP,IGATPURI,17:25:00,17:45:00,1388,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,13,PNVL,PANVEL,21:00:00,21:10:00,1506,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,14,ROHA,ROHA,23:00:00,23:05:00,1583,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,15,CHI,CHIPLUN,00:48:00,00:53:00,1716,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,16,RN,RATNAGIRI,02:00:00,02:05:00,1792,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,17,MAO,MADGOAN JN.,08:20:00,08:30:00,2043,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,18,KAWR,KAWR,09:17:00,09:19:00,2102,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,19,UD,UDUPI,12:58:00,13:00:00,2297,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,20,MAJN,MANGALORE JN,14:40:00,15:00:00,2362,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
6412,DSJ-PAY EZHI,21,PAY,PAYYANUR,16:20:00,00:00:00,2462,DSJ,DELHI-SAFDAR JANG,PAY,PAYYANUR
9003,BDTS NZM  SF,1,BDTS,BANDRA TERMI,16:05:00,16:05:00,0,BDTS,BANDRA TERMINUS,NZM,HAZRAT NIZAMUDDIN JN
9003,BDTS NZM  SF,2,ST,SURAT,18:55:00,19:00:00,251,BDTS,BANDRA TERMINUS,NZM,HAZRAT NIZAMUDDIN JN
9003,BDTS NZM  SF,3,BRC,VADODARA JN.,20:25:00,20:30:00,380,BDTS,BANDRA TERMINUS,NZM,HAZRAT NIZAMUDDIN JN
9003,BDTS NZM  SF,4,KOTA,KOTA,01:44:00,01:49:00,907,BDTS,BANDRA TERMINUS,NZM,HAZRAT NIZAMUDDIN JN
9003,BDTS NZM  SF,5,NZM,HAZRAT NIZAM,06:00:00,06:00:00,1355,BDTS,BANDRA TERMINUS,NZM,HAZRAT NIZAMUDDIN JN
9004,NZM  BDTS SF,1,NZM,HAZRAT NIZAM,16:15:00,16:15:00,0,NZM,HAZRAT NIZAMUDDIN JN,BDTS,BANDRA TERMINUS
9004,NZM  BDTS SF,2,KOTA,KOTA,20:43:00,20:48:00,450,NZM,HAZRAT NIZAMUDDIN JN,BDTS,BANDRA TERMINUS
9004,NZM  BDTS SF,3,BRC,VADODARA JN.,00:45:00,00:50:00,978,NZM,HAZRAT NIZAMUDDIN JN,BDTS,BANDRA TERMINUS
9004,NZM  BDTS SF,4,ST,SURAT,02:25:00,02:30:00,1106,NZM,HAZRAT NIZAMUDDIN JN,BDTS,BANDRA TERMINUS
9004,NZM  BDTS SF,5,BDTS,BANDRA TERMI,06:10:00,06:10:00,1358,NZM,HAZRAT NIZAMUDDIN JN,BDTS,BANDRA TERMINUS
9005,BCT NDLS BI,1,BCT,MUMBAI CENTR,16:00:00,16:00:00,0,BCT,MUMBAI CENTRAL,NDLS,NEW DELHI
9005,BCT NDLS BI,2,BRC,VADODARA JN.,20:27:00,20:37:00,391,BCT,MUMBAI CENTRAL,NDLS,NEW DELHI
9005,BCT NDLS BI,3,KOTA,KOTA,02:35:00,02:40:00,918,BCT,MUMBAI CENTRAL,NDLS,NEW DELHI
9005,BCT NDLS BI,4,NDLS,NEW DELHI,07:55:00,07:55:00,1373,BCT,MUMBAI CENTRAL,NDLS,NEW DELHI
9006,NDLS BCT BI,1,NDLS,NEW DELHI,14:50:00,14:50:00,0,NDLS,NEW DELHI,BCT,MUMBAI CENTRAL
9006,NDLS BCT BI,2,KOTA,KOTA,19:30:00,19:35:00,457,NDLS,NEW DELHI,BCT,MUMBAI CENTRAL
9006,NDLS BCT BI,3,BRC,VADODARA JN.,01:53:00,02:03:00,985,NDLS,NEW DELHI,BCT,MUMBAI CENTRAL
9006,NDLS BCT BI,4,BCT,MUMBAI CENTR,06:55:00,06:55:00,1376,NDLS,NEW DELHI,BCT,MUMBAI CENTRAL
9011,BDTS BKN WEE,1,BDTS,BANDRA TERMI,11:15:00,11:15:00,0,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,2,BVI,BORIVLI,12:10:00,12:13:00,18,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,3,VAPI,VAPI,13:58:00,14:00:00,158,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,4,ST,SURAT,15:30:00,15:35:00,251,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,5,BH,BHARUCH JN.,16:18:00,16:20:00,310,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,6,BRC,VADODARA JN.,17:18:00,17:23:00,380,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,7,ANND,ANAND JN.,17:56:00,17:58:00,416,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,8,ND,NADIAD JN.,18:12:00,18:14:00,434,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,9,ADI,AHMEDABAD,19:02:00,19:20:00,480,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,10,MSH,MAHESANA JN,20:37:00,20:39:00,548,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,11,PNU,PALANPUR JN,22:18:00,22:20:00,613,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,12,ABR,ABU ROAD,23:05:00,23:15:00,666,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,13,FA,FALNA,00:58:00,01:00:00,764,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,14,MJ,MARWAR JN.,02:20:00,02:22:00,829,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,15,PMY,PALI MARWAR,02:47:00,02:52:00,860,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,16,JU,JODHPUR JN.,03:55:00,04:05:00,932,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,17,MTD,MERTA ROAD J,05:27:00,05:32:00,1037,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,18,NGO,NAGAUR,06:16:00,06:21:00,1094,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,19,NOK,NOKHA,07:27:00,07:29:00,1145,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9011,BDTS BKN WEE,20,BKN,BIKANER JN.,09:25:00,09:25:00,1209,BDTS,BANDRA TERMINUS,BKN,BIKANER JN.
9012,BKN BDTS WEE,1,BKN,BIKANER JN.,14:50:00,14:50:00,0,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,2,NOK,NOKHA,15:42:00,15:44:00,65,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,3,NGO,NAGAUR,16:24:00,16:29:00,116,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,4,MTD,MERTA ROAD J,17:15:00,17:20:00,173,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,5,JU,JODHPUR JN.,19:15:00,19:30:00,276,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,6,PMY,PALI MARWAR,20:38:00,20:43:00,349,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,7,MJ,MARWAR JN.,21:33:00,21:38:00,380,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,8,FA,FALNA,22:46:00,22:48:00,446,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,9,ABR,ABU ROAD,00:30:00,00:40:00,545,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,10,PNU,PALANPUR JN,01:53:00,01:55:00,597,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,11,MSH,MAHESANA JN,03:03:00,03:05:00,663,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,12,ADI,AHMEDABAD,04:35:00,04:55:00,731,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,13,ND,NADIAD JN.,06:01:00,06:03:00,777,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,14,ANND,ANAND JN.,06:21:00,06:23:00,795,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,15,BRC,VADODARA JN.,07:02:00,07:07:00,831,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,16,BH,BHARUCH JN.,07:57:00,07:59:00,901,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,17,ST,SURAT,08:50:00,08:55:00,960,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,18,VAPI,VAPI,10:13:00,10:15:00,1052,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,19,BVI,BORIVLI,11:59:00,12:02:00,1192,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9012,BKN BDTS WEE,20,BDTS,BANDRA TERMI,12:45:00,12:45:00,1211,BKN,BIKANER JN.,BDTS,BANDRA TERMINUS
9433,BDTS GIMB WE,1,BDTS,BANDRA TERMI,00:25:00,00:25:00,0,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,2,BVI,BORIVLI,00:53:00,00:56:00,18,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,3,VAPI,VAPI,02:58:00,03:00:00,158,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,4,ST,SURAT,04:33:00,04:36:00,251,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,5,BH,BHARUCH JN.,05:19:00,05:21:00,310,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,6,BRC,VADODARA JN.,06:15:00,06:20:00,380,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,7,ANND,ANAND JN.,06:52:00,06:54:00,416,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,8,ND,NADIAD JN.,07:12:00,07:14:00,434,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,9,ADI,AHMEDABAD,08:25:00,08:55:00,480,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,10,VG,VIRAMGAM JN,10:00:00,10:02:00,545,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
9433,BDTS GIMB WE,11,DHG,DHRANGADHRA,10:55:00,10:57:00,611,BDTS,BANDRA TERMINUS,GIMB,GANDHIDHAM JN.
